837f37a1-ecb5-42d5-a674-3c69995b089f;6030.374623842874;2902.7044956714876;0.0;0.0;65;9;Piquant Pirenei;2;none;0;0;0;
39733e7e-0d5c-47f1-a1bf-5949e33d952d;6139.855610551283;2425.242407313249;0.0;0.0;44;9;Piquant Pirenei;1;none;0;0;0;
a03ec294-8e0e-453c-9b96-9af6c0da8702;6410.034293694203;2475.641836342572;0.0;0.0;243;0;Piquant Pirenei;4;SHIP_SYSTEM:WEAPONS_CONTROL1:;0;0;0;
4d9cc6ed-c98d-432a-baec-d4755f4edd53;5352.005587311873;7900.360309711045;0.0;0.025766214321789927;351;9;Organic Scale;0;none;0;0;0;
00ec150b-c8a1-47b3-b6ba-c6f654774b2e;4906.408010533522;7402.987787427736;-0.07738740046463569;-0.06061407857380322;351;9;Organic Scale;1;none;0;0;0;
15309b73-7eea-41d8-816b-f452e7ba2a93;5813.851367666166;7528.350220724914;0.08021121920866484;-0.038841979752177444;54;9;Organic Scale;0;none;0;0;0;
ae0c1f89-352a-4201-91eb-8be08d17a450;5411.824946021029;7679.803612382023;0.010389991662659434;-0.012538579895437756;57;9;Organic Scale;1;none;0;0;0;
59ed8e87-f7a1-4660-8744-3fd605824cf1;5774.977753447685;7824.071991367316;0.07345991303138298;0.012516975596674602;5;9;Organic Scale;2;none;0;0;0;
ea816601-729b-4ef6-b02d-3019fcf41131;4950.281293267516;7895.500311062433;-0.06976778570293558;0.02492216265441515;306;0;Organic Scale;0;none;1;0;0;
7c656a30-e9b0-4f0d-8c4d-745e73e18765;11622.508733894721;11489.39852167866;-0.9781071024920832;-1.8907834967344967;162;10;Hapless Themistoli;0;none;0;0;0;
257d7298-cfba-4ffc-9385-e74a49323d52;11627.3928517746;11667.018076073144;-0.9051631716169428;0.7619511047841702;60;10;Hapless Themistoli;3;none;0;0;0;
8fa57bcc-1b02-48b9-a5d1-2e4d8273b581;11510.208995102663;11728.681183419838;-2.655295201802305;1.6828849459559494;198;10;Hapless Themistoli;0;none;0;0;0;
921b6445-f2e2-41b4-9faa-a5c2006e01ab;11546.848426780894;11551.08173529401;-2.108088062790203;-0.9695493699621859;9;10;Hapless Themistoli;1;none;0;0;0;
eb671d02-8a82-4cc4-b081-203ab948500e;11566.606930679918;11753.313997641902;-1.812996302505975;2.05077416199645;6;10;Hapless Themistoli;2;none;0;0;0;
0113a6ef-46a2-4344-b196-3e0570cc1c10;11866.302166750525;11431.243243876559;2.6629293653918142;-2.7593281691524614;264;0;Hapless Themistoli;3;none;1;0;0;
6f71724f-e54d-4a96-b4a7-7dc78a164137;12720.0;8856.0;-1.6312722544875458;1.7057242957254903;0;12;Abortive Egoria;0;none;0;0;0;
8cce26fe-0bf9-4c6f-a74b-0105b4ab8071;12720.0;8856.0;-0.7147000276621185;3.50393759443161;0;12;Abortive Egoria;2;none;0;0;0;
a5521ae1-23f0-44d4-b9ab-963556e9231c;12720.0;8856.0;-1.7362016093185617;-2.2168447273847303;0;12;Abortive Egoria;1;none;0;0;0;
a3c69bb3-a316-485e-95c6-7bd3784d8619;12720.0;8856.0;-1.8260169146226202;3.6716982529506073;0;12;Abortive Egoria;1;none;0;0;0;
acb14316-0f82-43ee-9798-1037f36d8896;12720.0;8856.0;0.7513511368103154;3.5768813494023135;0;12;Abortive Egoria;1;none;0;0;0;
3e11b713-61bc-4850-ba48-54bc43f028c7;12720.0;8856.0;-1.1747552642380343;0.9124772969298955;0;0;Abortive Egoria;0;none;1;0;0;
